"Data Source","World Development Indicators",

"Last Updated Date","2023-12-18",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022",
"Colombia","COL","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21978.3063701466","22083.3706105263","22188.2051046473","22880.7494378543","23488.5941677882","24210.7841662194","24475.2829923069","24889.0704298015","25003.1541889741","25247.8643278293","23475.9781534533","23740.8540777914","23486.9413353613","24617.6386692777","25007.847118958","26402.4726998185","27973.8062109865","28214.2224724062","27048.7006752423","27051.4398334448","27819.641538236","27889.1852788545","28756.1702868607","29349.4522062451","29503.1172352768","29908.1201994213","29793.3355852928","30070.545266411","30971.1792528636","32117.5031686688","33761.0429673048","35130.8976282335",
"Comoros","COM","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12523.3728767773","13246.6090500655","13358.5344362754","12395.5558992382","12546.8722721907","12106.1914259088","12288.0380149939","12149.171797174","12142.1074683933","13256.5592786621","13384.6723826859","13500.7550416923","13515.0504434231","13402.540551132","13302.4816881884","13186.9512868401","12846.8215315781","12905.1713880417","12885.1787150657","12934.2475019571","13033.9418307177","13019.4419980513","13169.0220957398","13035.4332723377","12843.1311258763","12919.5971500431","13088.5669376386","13274.0727101155","13238.8902611017","13181.1552047949","13112.1400464197","13007.0440588495",
"Cabo Verde","CPV","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6336.49513688561","6843.97355664809","7223.95895917186","8331.46192801992","9214.14197353483","9925.69440913274","10663.8985250261","11602.5644140692","12488.9295617899","13807.8967502009","13679.8002080757","13944.1253069427","14087.6082555523","15058.8058251839","15646.0176496402","16425.7608194897","18395.4999873795","19194.941134343","18450.4718504873","18364.1744184694","18724.4520907101","18593.898950327","18388.4188708634","18203.7435734776","18079.5242681004","18564.6924179004","19133.2648319526","20778.9657204263","21172.6843256159","18027.1958541241","18193.6710398314","20604.693912904",
"Costa Rica","CRI","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28327.5177675443","30032.6856159558","30729.2318497251","30917.5066595959","31045.1056549095","31959.7535805186","31305.9532565862","31560.0249405298","32103.0188585591","32543.465068559","31858.8763147567","32420.2988136613","32845.4131141835","34072.8504209737","33388.1864763224","34907.5958761226","35969.0052390991","37263.4183946619","37738.1790123262","40272.496020658","41360.6187875777","39973.4641622806","40308.4264701337","40852.5191835072","42571.248364461","47323.5104658321","46742.326636403","46177.8064357541","46121.887496865","49357.3070813701","50960.3310188623","50874.1101441837",
"Caribbean small states","CSS","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28622.177555035","29247.540746648","29852.8627348754","30119.2755753534","30274.1624908648","30775.0812665504","31102.8149954954","31334.0089158364","32126.2368638393","32576.6937393865","32880.3154388334","33707.9958011257","35249.8508491665","35727.0786295918","36239.2804497111","37981.69572824","38728.174973205","38683.2470502648","38067.9731979916","38805.0463142495","38909.8259060779","39782.6522364215","39798.98024484","39703.329521442","38533.1222628148","37352.5314707012","36324.633828767","36115.3773354793","36147.6557163423","34861.0204299047","35744.317496143","39600.2568904113",
"Cuba","CUB","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Curacao","CUW","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cayman Islands","CYM","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cyprus","CYP","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42245.3961941186","45370.0995798956","45069.7769206914","46663.5282355058","49288.3670653056","48869.5851915548","48973.1469105677","50504.4773216338","52905.5354948802","54141.5981498302","53114.8607659972","53314.1604425301","52824.87981276","54378.3168745844","56048.926517262","56457.3790752715","56726.7756081991","57364.0725197573","56300.0100100136","56204.5502212986","56875.4809745252","56956.9065721194","55324.7122874361","53535.1339311495","55325.6151889452","58008.6062329576","59182.6094621683","59448.3326169724","60972.9830672106","59052.9648707985","63348.5522228832","65395.3367446771",
"Czechia","CZE","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43992.8311498446","43569.1566865441","44033.7369817327","44830.834881958","47401.3356382941","49334.9750510867","49499.6388534961","50038.3180843741","51949.6890205552","54562.258101724","56096.7078593757","56405.2846196783","58752.3161955653","62040.8602722918","65162.2592810759","68715.8885738969","71188.604947381","72065.483044901","69792.5372732715","72189.9220447321","73248.1974923364","72448.9944008298","71728.0464860786","72732.0374705961","75661.5128010585","76048.6199706332","78641.3402296293","80054.3686889804","82341.6622109742","78913.7114214357","83503.1892323364","83189.2367053308",
"Germany","DEU","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","81303.8240007238","84170.7428009044","84628.5201379164","87535.4555052888","88658.6302506631","89779.4691548808","92081.2360897903","93703.3540191669","93997.6052378332","96141.4523022415","97199.9873905094","97692.5998748571","97966.6808171667","100665.254004825","98939.6923640953","100556.198776099","101338.059083831","100915.020488548","95257.1879492213","98485.6235301973","101634.612972843","101284.252518109","100700.863404366","102061.564598122","102705.094672507","102273.800129469","104009.834417096","104352.135178824","104032.164514766","102961.620826618","106180.40575882","105077.35292699",
"Djibouti","DJI","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23493.4645231117","24548.0135241927","25778.5165850847","26940.6918406682","27752.7040335059","28513.6435577127","29561.5904864519","31260.1129673263","31577.7264155286","31686.9916256383",
"Dominica","DMA","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Denmark","DNK","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","77076.5339739708","77970.0666444281","80150.2269778925","85617.9978849349","86649.7147074664","87953.0073253896","88992.3810620612","90906.3410063228","92739.1032822102","95824.0766060997","96681.6792858733","96315.3599456027","97870.9137201019","99319.7959736978","101332.566316748","103400.213896006","103981.616965044","103534.326653077","101658.155240656","105813.789912573","107305.319750574","108159.760596416","109488.659964391","110157.105109155","110783.538243904","112307.92432016","114238.907349264","114733.113557785","114706.095240865","112803.602893819","118132.958436273","117873.904120495",
"Dominican Republic","DOM","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18846.6342131116","20267.6852612836","21151.9879272786","21171.9011534939","21750.5927225066","22425.8800156363","23713.8905913188","24643.2294038696","25443.6734592812","25996.9813404902","26871.0626580748","27227.9078497852","26812.3012355116","26664.2888176271","28797.9763063978","30144.0401862699","31627.6708982133","31662.9092216374","32792.4213744498","34007.2592684419","33892.4922818293","33699.1688746605","35080.3132271852","36532.1166944713","37250.457710185","38689.9954277759","39315.1022185333","40542.7621662613","41395.3455855098","40896.5258034726","43977.4587922716","44298.9547429227",
"Algeria","DZA","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42311.078199195","43654.2986498523","42094.9059279847","40978.2969805756","43602.1986395861","41703.8726299991","39119.841093219","40589.3715894793","41755.5077645637","43131.1495371256","41886.3938265523","42422.4506033889","43251.7123099808","40966.2737386277","41446.4617273244","40057.8427510007","41462.9981160515","40652.6839397434","40188.7027045332","40467.7420236838","40755.2810216985","41765.5311539616","40591.0683758627","44247.0842231949","44695.0034941245","44808.1703944161","44897.4313748673","44904.9645859959","44751.8081723448","45285.488371317","45029.2423917435","44980.7627099217",
"East Asia & Pacific (excluding high income)","EAP","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4562.07669758032","4942.36533123147","5383.1539906887","5844.53119379168","6301.80804618616","6745.12264106551","7079.06335897488","7016.41305383015","7313.54122718239","7720.81815516157","8152.31334426773","8703.50983076648","9354.87133487036","10046.8125280571","10879.6199503046","11875.7850711523","13115.2384309795","14118.38677484","15091.1134329169","16425.3848456522","17569.1299146324","18758.820977068","20027.7011508406","21261.7239709123","22572.576567115","23940.8218923342","25468.2436299027","26973.9221908892","28432.7957927816","29496.2888048924","31077.873219813","32029.4098547897",
"Early-demographic dividend","EAR","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13820.6775763723","14039.1693889251","14175.2561085614","14297.5863230803","14571.3300929929","14965.8565238843","15170.219997076","15070.1698619154","15197.5766151606","15458.5216564803","15438.0781989372","15586.1261500186","16161.8043403857","16846.0846876232","17587.0791917354","18229.2089656549","18834.1552311653","19102.7863176379","19043.5138459057","19827.3334494687","20458.6296972799","21029.3546898088","21717.0127631515","22490.4303223982","23354.4088478639","24271.4326540634","25128.2164007466","25896.4104186597","25591.8411916257","25392.3263019193","26480.6173830803","27114.7368854925",
"East Asia & Pacific","EAS","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10608.3262355273","10981.1635375757","11387.7949204747","11908.1339060527","12479.3246724918","13052.2785548017","13425.4028813444","13232.1815395733","13588.7495587382","14146.972289762","14561.4372983119","15173.3210161776","15878.8259075696","16696.4670311211","17603.3545878835","18651.6964518645","19947.0152980174","20842.2164708446","21471.1268970377","23055.1542885427","24150.701898301","25344.2836849646","26658.1029350861","27853.5951788659","29139.6144330885","30466.3025656052","32007.2526356544","33441.3750129284","34762.9716690477","35650.4952088206","37336.1491676038","38279.6090987489",
